participantId,condition,savedAt,completed,age,gender,profession,fluency,education,ai_use,ypc_02_answer,ypc_02_correct,ypc_02_confidence,ypc_03_answer,ypc_03_correct,ypc_03_confidence,ypc_05_answer,ypc_05_correct,ypc_05_confidence,ypc_06_answer,ypc_06_correct,ypc_06_confidence,car_racing_01_answer,car_racing_01_correct,car_racing_01_confidence,car_racing_02_answer,car_racing_02_correct,car_racing_02_confidence,car_racing_03_answer,car_racing_03_correct,car_racing_03_confidence,car_racing_05_answer,car_racing_05_correct,car_racing_05_confidence,graduation_party_01_answer,graduation_party_01_correct,graduation_party_01_confidence,graduation_party_05_answer,graduation_party_05_correct,graduation_party_05_confidence,graduation_party_06_answer,graduation_party_06_correct,graduation_party_06_confidence,graduation_party_07_answer,graduation_party_07_correct,graduation_party_07_confidence,n_correct,mean_confidence,metacog_sensitivity,sus,ueq_mean,tlx_mean,nfc_mean,trust_mean,attn_instruction,attn_post,attn_sus,msgs_to_ai,pre_with_ai,pre_without_ai,pre_ai_alone,post_with_ai,post_without_ai,post_ai_alone
6a07018cc4b031d691ad7868,ai,2026-07-17T17:07:43.060977+00:00,True,38,['Woman'],IT Manager,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,B,0,65.0,C,0,94.0,C,0,92.0,B,0,75.0,B,0,74.0,D,1,91.0,D,0,98.0,C,1,82.0,D,0,78.0,B,0,86.0,D,0,99.0,D,1,100.0,3,86.17,6.44,87.5,2.5,10.17,4.83,4.62,1,1,1,15,10,7,8,12,2,12
6a1705de4d66fdccca1d1192,ai,2026-07-17T17:13:40.324421+00:00,True,33,['Woman'],Internal Recruiter,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,B,0,94.0,C,0,30.0,B,0,34.0,C,0,92.0,B,0,87.0,D,1,95.0,B,0,94.0,B,0,73.0,D,0,89.0,C,1,89.0,D,0,91.0,B,0,89.0,2,79.75,14.7,75.0,0.88,10.33,3.67,3.75,1,1,1,83,11,10,10,9,8,8
6a0b25192c5d95c79b377fc8,ai,2026-07-17T17:36:18.904800+00:00,True,20,['Woman'],Engineering Student,Fully fluent,Upper secondary school / High school,About once a day,B,0,87.0,C,0,80.0,C,0,79.0,D,1,82.0,C,1,82.0,D,1,84.0,D,0,79.0,C,1,81.0,D,0,92.0,B,0,76.0,B,0,82.0,C,0,82.0,4,82.17,0.12,90.0,1.75,4.0,2.67,4.25,1,1,1,14,12,2,12,11,1,11
67118c5934ddcc26346c3183,ai,2026-07-17T17:37:02.305740+00:00,True,30,['Woman'],homemaker,Fully fluent,Upper secondary school / High school,A few times a week,B,0,62.0,C,0,69.0,B,0,60.0,C,0,54.0,B,0,63.0,D,1,71.0,B,0,63.0,D,0,61.0,D,0,57.0,D,0,67.0,D,0,61.0,B,0,64.0,1,62.67,9.09,52.5,1.12,10.67,3.83,2.75,1,0,1,29,10,5,10,8,6,10
6a073f16a1eef181e8a76922,ai,2026-07-17T17:41:06.181712+00:00,True,40,['Man'],Technology Researcher,Fully fluent,Higher tertiary education degree (Master's level),Several times a day,C,1,100.0,A,0,100.0,B,0,100.0,D,1,100.0,B,0,100.0,A,0,99.0,D,0,100.0,A,0,100.0,A,0,99.0,B,0,99.0,D,0,98.0,B,0,100.0,2,99.58,0.5,100.0,3.0,15.17,4.67,4.5,1,1,1,16,1,8,10,12,8,10
6a19406dba2ddac41395a833,ai,2026-07-17T17:50:49.028633+00:00,True,37,['Woman'],Dental technician,Fully fluent,Lower tertiary education degree (Bachelor's level),Several times a day,B,0,97.0,D,1,98.0,B,0,97.0,D,1,96.0,B,0,97.0,D,1,97.0,D,0,97.0,C,1,94.0,D,0,96.0,B,0,97.0,B,0,96.0,B,0,95.0,4,96.42,-0.25,95.0,1.38,5.5,3.17,4.12,1,0,1,15,9,4,10,12,12,12
69efb71c13372cd446d8b074,ai,2026-07-17T17:51:26.509437+00:00,True,34,['Man'],executive officer,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,C,1,36.0,C,0,98.0,A,1,59.0,C,0,98.0,B,0,94.0,A,0,92.0,D,0,38.0,B,0,92.0,D,0,98.0,C,1,92.0,C,0,74.0,D,1,95.0,4,80.5,-15.0,100.0,2.5,8.33,3.83,4.62,1,1,1,17,12,9,11,9,3,9
6a01b9ffa327cfd876cd2caf,ai,2026-07-17T18:00:31.530051+00:00,True,29,['Woman'],Teacher,Fully fluent,Lower tertiary education degree (Bachelor's level),Several times a day,D,0,76.0,D,1,98.0,C,0,73.0,D,1,73.0,B,0,100.0,D,1,63.0,B,0,72.0,B,0,75.0,D,0,81.0,A,0,87.0,B,0,89.0,B,0,75.0,3,80.17,-2.89,50.0,1.0,15.83,3.83,3.0,1,1,1,16,10,8,10,5,6,9
63d0e55975e5beb4cdb7b188,ai,2026-07-20T11:41:27.807580+00:00,True,30,['Man'],Transcriptionist,Native English speaker,Vocational college degree,Several times a day,B,0,85.0,C,0,85.0,B,0,100.0,D,1,91.0,B,0,82.0,D,1,100.0,D,0,82.0,D,0,80.0,D,0,89.0,B,0,92.0,D,0,74.0,B,0,84.0,2,87.0,10.2,97.5,1.88,4.5,3.67,4.62,1,1,1,21,10,4,10,12,1,12
62e02b26e879244a99e852fa,ai,2026-07-20T11:44:49.080364+00:00,True,50,['Man'],Company Director,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,B,0,44.0,A,0,33.0,C,0,33.0,D,1,37.0,B,0,82.0,D,1,55.0,D,0,64.0,A,0,52.0,D,0,33.0,C,1,29.0,B,0,52.0,B,0,57.0,3,47.58,-9.67,87.5,-0.25,7.67,3.0,3.62,1,1,1,13,7,5,5,8,4,7
57f9238bc786ac00011ebc72,ai,2026-07-20T11:45:02.037301+00:00,True,31,['Man'],Senior Account Manager,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,B,0,44.0,C,0,40.0,B,0,42.0,B,0,37.0,B,0,100.0,D,1,100.0,D,0,100.0,C,1,45.0,D,0,100.0,B,0,33.0,B,0,43.0,B,0,48.0,2,61.0,13.8,67.5,-0.75,10.0,1.5,3.0,1,1,1,15,6,3,6,4,3,4
677c5eca7746c5274a7d88a4,ai,2026-07-20T12:00:12.499952+00:00,True,34,['Woman'],Software Engineer,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,C,1,48.0,B,0,40.0,C,0,40.0,C,0,36.0,B,0,66.0,D,1,68.0,C,0,83.0,B,0,68.0,A,0,32.0,C,1,73.0,D,0,58.0,B,0,45.0,3,54.75,11.0,80.0,1.62,7.5,3.67,3.75,1,1,1,15,9,6,12,7,8,7
69f1cef04898374f3c779ab0,ai,2026-07-20T12:01:43.552887+00:00,True,39,['Woman'],backend developer,Native English speaker,Higher tertiary education degree (Master's level),A few times a week,D,0,80.0,D,1,60.0,C,0,100.0,B,0,11.0,B,0,100.0,D,1,100.0,D,0,72.0,B,0,100.0,D,0,97.0,C,1,81.0,B,0,73.0,D,1,45.0,4,76.58,-7.62,90.0,2.5,11.17,4.33,3.88,1,1,1,31,10,8,12,12,8,12
5cab22cd68194f001511b2d6,ai,2026-07-20T12:06:10.917784+00:00,True,38,['Woman'],Junior accountant,Native English speaker,Upper secondary school / High school,A few times a week,B,0,100.0,B,0,98.0,B,0,100.0,C,0,100.0,B,0,100.0,C,0,100.0,D,0,82.0,C,1,52.0,D,0,100.0,C,1,99.0,B,0,100.0,B,0,95.0,2,93.83,-22.0,100.0,1.62,9.83,3.17,4.38,1,1,1,29,10,4,8,10,4,10
6a0464c4873f031f438f0327,ai,2026-07-20T12:06:15.624419+00:00,True,29,['Man'],Finance,Fully fluent,Doctoral degree,Several times a day,B,0,93.0,A,0,97.0,B,0,79.0,D,1,31.0,B,0,66.0,A,0,74.0,D,0,97.0,B,0,47.0,A,0,76.0,C,1,93.0,C,0,66.0,D,1,90.0,3,75.75,-5.89,72.5,1.5,13.83,4.17,3.88,1,1,1,17,10,8,11,10,8,10
6a1d6ed2d1f659ae0b6ed638,ai,2026-07-20T12:13:52.670298+00:00,True,23,['Woman'],Student,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,B,0,65.0,C,0,56.0,C,0,58.0,C,0,33.0,B,0,76.0,D,1,72.0,D,0,67.0,B,0,63.0,D,0,65.0,C,1,58.0,D,0,44.0,D,1,41.0,3,58.17,-1.56,77.5,0.12,6.67,4.67,3.12,1,1,1,16,12,12,8,10,9,10
6a1ea2a53b2581b93256a6a6,ai,2026-07-20T12:15:14.231340+00:00,True,24,['Man'],Mechanical engineering ,Native English speaker,Doctoral degree,About once a day,A,0,78.0,C,0,87.0,C,0,89.0,A,0,94.0,C,1,63.0,C,0,77.0,C,0,82.0,C,1,86.0,A,0,91.0,B,0,85.0,C,0,95.0,A,0,93.0,2,85.0,-12.6,55.0,0.88,11.0,3.67,3.0,1,1,1,13,11,8,10,5,9,8
6a186b9f5994daad25347f2d,ai,2026-07-20T12:16:47.585417+00:00,True,23,['Woman'],Social Care,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,0,84.0,C,0,93.0,B,0,100.0,D,1,94.0,A,0,81.0,D,1,100.0,A,1,79.0,C,1,78.0,D,0,100.0,B,0,97.0,C,0,99.0,D,1,91.0,5,91.33,-5.03,97.5,1.38,10.17,3.67,3.88,0,1,1,30,10,8,9,9,7,9
6a1806979a036be32a527ff3,ai,2026-07-20T12:20:48.860018+00:00,True,49,['Man'],Software Engineer,Native English speaker,Vocational college degree,Several times a day,C,1,100.0,B,0,100.0,D,0,97.0,B,0,100.0,B,0,100.0,A,0,98.0,D,0,100.0,B,0,100.0,D,0,100.0,C,1,100.0,D,0,100.0,B,0,100.0,2,99.58,0.5,77.5,1.62,9.5,4.0,3.88,0,1,1,18,12,12,10,12,6,12
671a3ac3dada5efe6d439698,ai,2026-07-20T12:27:26.219938+00:00,True,35,['Woman'],N/A,Native English speaker,Upper secondary school / High school,Several times a day,C,1,96.0,C,0,94.0,B,0,97.0,A,0,98.0,B,0,98.0,B,0,99.0,D,0,93.0,B,0,98.0,A,0,89.0,C,1,97.0,D,0,97.0,D,1,96.0,3,96.0,0.44,100.0,3.0,6.17,4.67,4.5,1,1,1,17,8,4,12,8,4,12
6a19fedb153705573a04a9b2,ai,2026-07-20T12:27:46.950948+00:00,True,32,['Woman'],Web developer,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,D,0,82.0,A,0,95.0,B,0,89.0,B,0,89.0,B,0,88.0,D,1,95.0,B,0,90.0,A,0,84.0,D,0,78.0,B,0,89.0,D,0,87.0,B,0,89.0,1,87.92,7.73,97.5,3.0,10.0,5.0,4.88,1,1,1,27,12,10,12,12,10,12
697fbcfaae6bc29a56c28d58,ai,2026-07-20T12:35:32.553284+00:00,True,29,['Woman'],Administrative Assistant,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,B,0,100.0,D,1,99.0,B,0,100.0,D,1,99.0,B,0,99.0,D,1,99.0,D,0,98.0,A,0,99.0,D,0,99.0,B,0,98.0,D,0,99.0,D,1,99.0,4,99.0,0.0,67.5,0.5,12.83,3.83,3.88,0,1,1,14,12,10,12,12,10,12
67c60b46b619cad09b65ab51,ai,2026-07-20T12:40:31.931635+00:00,True,52,['Man'],manager,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,A,0,42.0,A,0,83.0,C,0,30.0,C,0,31.0,B,0,28.0,A,0,30.0,A,1,25.0,A,0,26.0,D,0,66.0,B,0,68.0,A,1,18.0,A,0,63.0,2,42.5,-25.2,70.0,2.38,13.5,3.5,4.5,1,1,1,24,7,4,7,8,5,9
66796f6a50ac90662e958273,ai,2026-07-20T12:47:25.487152+00:00,True,23,['Man'],paralegal,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,D,0,86.0,D,1,95.0,B,0,82.0,A,0,89.0,B,0,79.0,A,0,92.0,D,0,84.0,C,1,85.0,D,0,87.0,B,0,93.0,B,0,82.0,B,0,93.0,2,87.25,3.3,82.5,1.38,3.83,2.5,3.5,1,1,1,26,11,5,12,10,2,9
6a00e36e3f9414f0d94977fd,ai,2026-07-20T12:47:48.978971+00:00,True,37,['Woman'],Editor,Native English speaker,Doctoral degree,Several times a day,B,0,78.0,A,0,68.0,C,0,78.0,B,0,75.0,B,0,75.0,A,0,54.0,D,0,75.0,A,0,73.0,D,0,75.0,C,1,77.0,D,0,75.0,B,0,81.0,1,73.67,3.64,90.0,1.5,10.67,4.83,3.38,1,1,1,17,12,8,12,12,12,11
63d7a55aac703039f14c6705,ai,2026-07-20T12:48:10.393256+00:00,True,24,['Woman'],Nurse,Fully fluent,Lower tertiary education degree (Bachelor's level),A few times a week,C,1,70.0,A,0,100.0,B,0,70.0,A,0,94.0,B,0,86.0,D,1,91.0,B,0,81.0,D,0,78.0,D,0,77.0,B,0,61.0,B,0,100.0,B,0,76.0,2,82.0,-1.8,75.0,0.25,12.0,2.67,3.88,1,1,1,18,8,4,6,10,2,11
6a0c5ad1f13f59bf0a03fffc,ai,2026-07-20T12:50:15.063777+00:00,True,20,['Woman'],Bar Manager,Native English speaker,Upper secondary school / High school,Several times a day,B,0,100.0,C,0,100.0,C,0,100.0,D,1,100.0,B,0,100.0,B,0,100.0,B,0,100.0,B,0,100.0,D,0,100.0,B,0,100.0,D,0,100.0,D,1,100.0,2,100.0,0.0,95.0,3.0,12.17,3.83,3.88,0,1,1,16,12,8,10,12,8,12
5cf510ccb0bafb00161ffd56,ai,2026-07-20T12:55:18.000866+00:00,True,28,['Woman'],hospitality ,Native English speaker,Vocational college degree,A few times a week,C,1,98.0,D,1,83.0,C,0,69.0,D,1,92.0,C,1,77.0,D,1,86.0,C,0,86.0,C,1,94.0,D,0,98.0,C,1,87.0,B,0,66.0,B,0,83.0,7,84.92,7.74,87.5,2.38,7.5,4.67,4.25,0,1,1,25,8,6,10,10,5,10
637fad91c9976f9e66a65840,ai,2026-07-20T13:00:26.037264+00:00,True,41,['Man'],Tax inspector,Native English speaker,Upper secondary school / High school,About once a day,C,1,91.0,D,1,70.0,B,0,69.0,B,0,90.0,B,0,91.0,D,1,94.0,B,0,92.0,A,0,90.0,D,0,93.0,C,1,92.0,B,0,89.0,B,0,91.0,4,87.67,-1.38,100.0,2.5,7.17,4.83,4.75,1,1,1,26,8,0,8,9,0,8
6a4414eb85f59713b94a03a1,ai,2026-07-20T13:04:47.825638+00:00,True,28,['Man'],Automotive Technician ,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,B,0,92.0,B,0,87.0,C,0,81.0,B,0,94.0,B,0,77.0,A,0,94.0,B,0,97.0,B,0,92.0,D,0,96.0,C,1,87.0,D,0,92.0,B,0,89.0,1,89.83,-3.09,62.5,-0.38,14.5,3.5,3.62,1,1,1,13,10,7,9,12,5,12
69f0e5c8a2d68fe090716dc0,ai,2026-07-20T13:13:49.740539+00:00,True,30,['Woman'],Cabin crew,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,B,0,100.0,D,1,100.0,C,0,99.0,D,1,100.0,B,0,100.0,D,1,100.0,D,0,100.0,A,0,100.0,D,0,100.0,C,1,100.0,D,0,100.0,B,0,100.0,4,99.92,0.12,95.0,3.0,6.33,4.5,4.5,1,1,1,15,12,12,12,12,12,12
6a21f4c12774bbcebeeca3e7,ai,2026-07-20T13:15:08.775546+00:00,True,33,['Man'],Administrative assistant,Fully fluent,Lower tertiary education degree (Bachelor's level),Several times a day,B,0,36.0,B,0,42.0,C,0,79.0,B,0,33.0,B,0,78.0,C,0,40.0,D,0,41.0,B,0,38.0,D,0,43.0,B,0,88.0,D,0,35.0,B,0,53.0,0,50.5,,72.5,1.25,11.83,4.0,3.75,1,1,1,20,10,5,8,12,3,9
5aec1707c09cd900015d7408,ai,2026-07-20T13:16:48.778012+00:00,True,61,['Man'],Trustee,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,B,0,9.0,B,0,11.0,C,0,22.0,B,0,10.0,B,0,12.0,D,1,17.0,D,0,13.0,B,0,17.0,A,0,15.0,C,1,15.0,B,0,19.0,B,0,13.0,2,14.42,1.9,47.5,0.0,11.0,2.33,2.62,1,1,1,16,7,5,7,5,0,7
559bbbdafdf99b7ce19d5b3d,ai,2026-07-20T13:17:08.629496+00:00,True,41,['Man'],Sales Manager,Native English speaker,Vocational college degree,About once a day,C,1,81.0,B,0,78.0,C,0,81.0,C,0,77.0,B,0,94.0,A,0,86.0,D,0,83.0,A,0,83.0,D,0,84.0,C,1,73.0,B,0,38.0,B,0,81.0,2,78.25,-1.5,85.0,1.12,10.0,2.0,4.38,0,1,1,22,10,7,10,10,2,10
6a269f30c7c9932b93e39124,ai,2026-07-20T13:22:30.483518+00:00,True,43,['Man'],IT Specialist ,Native English speaker,Higher tertiary education degree (Master's level),A few times a week,B,0,78.0,D,1,69.0,B,0,52.0,B,0,68.0,C,1,49.0,D,1,64.0,B,0,51.0,C,1,51.0,A,0,65.0,C,1,70.0,B,0,66.0,B,0,51.0,5,61.17,-0.97,100.0,2.62,14.67,3.67,4.12,1,1,1,30,12,10,12,9,2,8
6a00dc49200488c52c09e666,ai,2026-07-20T13:24:30.487403+00:00,True,37,['Man'],Operations Manager,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,B,0,100.0,A,0,67.0,C,0,84.0,C,0,63.0,B,0,100.0,B,0,100.0,D,0,67.0,A,0,82.0,D,0,62.0,C,1,39.0,D,0,88.0,D,1,85.0,2,78.08,-19.3,85.0,1.5,6.67,3.83,3.5,1,1,1,27,8,6,10,12,4,11
669053bbebafdd430e770142,ai,2026-07-20T13:29:02.420432+00:00,True,51,['Woman'],retail,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a month,B,0,97.0,C,0,84.0,C,0,88.0,B,0,79.0,B,0,96.0,D,1,92.0,D,0,90.0,A,0,91.0,D,0,92.0,A,0,96.0,B,0,96.0,B,0,97.0,1,91.5,0.55,90.0,2.0,4.17,2.5,4.5,1,1,1,20,11,3,11,12,0,12
6a063889228a40fd72e93598,ai,2026-07-20T13:38:18.929295+00:00,True,26,['Man'],Stundent/Retail Assitant and Freelance Programmer,Native English speaker,Upper secondary school / High school,Several times a day,C,1,73.0,B,0,77.0,C,0,80.0,B,0,69.0,B,0,91.0,D,1,97.0,D,0,96.0,B,0,94.0,D,0,89.0,C,1,85.0,B,0,75.0,D,1,73.0,4,83.25,-1.88,90.0,1.5,10.0,3.33,3.5,1,1,1,14,8,2,8,10,2,8
5be373e07e3c9b0001c4d434,ai,2026-07-20T13:39:14.448374+00:00,True,46,['Man'],Engineering,Native English speaker,Higher tertiary education degree (Master's level),About once a day,B,0,83.0,B,0,70.0,A,1,86.0,A,0,79.0,B,0,79.0,D,1,77.0,D,0,88.0,C,1,83.0,D,0,64.0,C,1,81.0,D,0,62.0,A,0,66.0,4,76.5,7.88,65.0,1.62,9.17,3.83,3.12,1,1,1,17,12,6,12,12,6,12
5c0cb29e1b80df00017843d2,ai,2026-07-20T13:41:19.004834+00:00,True,34,['Woman'],Homemaker,Native English speaker,Higher tertiary education degree (Master's level),About once a week,C,1,52.0,A,0,98.0,A,1,100.0,A,0,100.0,B,0,77.0,B,0,49.0,B,0,73.0,B,0,58.0,D,0,100.0,A,0,60.0,B,0,100.0,D,1,100.0,3,80.58,4.56,90.0,2.75,11.0,5.0,4.38,0,1,1,16,6,6,3,6,6,6
613a37819b27acb95e432628,ai,2026-07-20T13:55:55.761169+00:00,True,29,['Woman'],Procurement Officer,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,B,0,95.0,C,0,34.0,B,0,91.0,D,1,96.0,B,0,91.0,D,1,99.0,D,0,94.0,A,0,70.0,A,0,100.0,B,0,96.0,B,0,87.0,D,1,80.0,3,86.08,7.44,80.0,0.75,9.33,2.0,3.5,1,1,1,30,10,8,8,10,6,10
69f6512526e29f5893e6c203,ai,2026-07-20T14:00:26.445191+00:00,True,25,['Woman'],Unemployed,Fully fluent,Higher tertiary education degree (Master's level),Several times a day,B,0,64.0,D,1,49.0,B,0,33.0,C,0,90.0,B,0,92.0,D,1,83.0,D,0,83.0,B,0,50.0,D,0,79.0,B,0,45.0,B,0,64.0,B,0,59.0,2,65.92,0.1,82.5,0.88,13.0,3.83,2.12,1,1,1,51,11,8,10,6,4,1
6a0dca3aabf1a745cf2fc4d8,ai,2026-07-20T14:04:22.408859+00:00,True,52,['Woman'],health care worker,Fully fluent,Lower tertiary education degree (Bachelor's level),A few times a week,B,0,80.0,C,0,81.0,C,0,83.0,B,0,77.0,B,0,80.0,A,0,83.0,D,0,75.0,C,1,80.0,D,0,73.0,C,1,83.0,D,0,73.0,B,0,73.0,2,78.42,3.7,100.0,1.0,12.5,2.5,4.75,1,0,1,17,12,10,11,12,10,11
69f251f0d23a0b8b82cab811,ai,2026-07-20T14:08:07.470706+00:00,True,48,['Man'],Software Engineer,Native English speaker,Vocational college degree,Several times a day,C,1,99.0,C,0,97.0,C,0,100.0,A,0,90.0,B,0,100.0,D,1,100.0,B,0,89.0,B,0,55.0,D,0,67.0,B,0,97.0,D,0,29.0,B,0,96.0,2,84.92,17.5,95.0,2.0,10.67,4.5,4.38,1,1,1,14,12,12,12,12,6,12
55d22025cc2b18000c0b9d9c,ai,2026-07-20T14:11:04.793089+00:00,True,29,['Man'],Operations assistant,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,B,0,87.0,A,0,69.0,B,0,54.0,B,0,77.0,B,0,68.0,D,1,7.0,B,0,22.0,B,0,17.0,D,0,16.0,C,1,67.0,B,0,77.0,D,1,35.0,3,49.67,-17.78,62.5,-0.62,12.67,1.67,3.25,1,1,1,25,12,8,9,8,4,6
6a180ce2e153fafcb23cb3cc,ai,2026-07-20T14:12:05.324840+00:00,True,34,['Man'],Microbiology/Accountancy,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,B,0,62.0,C,0,77.0,B,0,69.0,D,1,64.0,C,1,69.0,A,0,81.0,D,0,76.0,C,1,75.0,D,0,73.0,B,0,74.0,B,0,81.0,D,1,68.0,4,72.42,-5.12,90.0,0.75,13.33,3.0,4.12,1,1,1,19,10,8,12,11,4,11
69fb9150ffbd80e33acb2237,ai,2026-07-20T14:15:33.746037+00:00,True,40,['Man'],Senior Data Analyst,Fully fluent,Higher tertiary education degree (Master's level),Several times a day,B,0,94.0,B,0,81.0,C,0,100.0,A,0,97.0,B,0,100.0,D,1,100.0,B,0,100.0,C,1,100.0,D,0,100.0,B,0,100.0,D,0,100.0,B,0,100.0,2,97.67,2.8,80.0,2.12,8.67,4.67,3.88,0,1,1,17,12,10,11,12,9,12
6a05f983071b3fb2a0e01414,ai,2026-07-20T14:18:50.446781+00:00,True,28,['Man'],Data Analyst,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,B,0,64.0,C,0,58.0,B,0,58.0,A,0,35.0,B,0,83.0,A,0,62.0,B,0,72.0,C,1,69.0,A,0,61.0,C,1,68.0,D,0,62.0,B,0,43.0,2,61.25,8.7,55.0,-0.5,11.17,4.0,2.5,1,1,1,43,10,8,9,8,6,7
6a15aecec496a8f5acb7ea17,ai,2026-07-20T14:19:59.261908+00:00,True,27,['Woman'],Accountant,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,C,1,70.0,B,0,75.0,B,0,84.0,C,0,39.0,B,0,100.0,D,1,88.0,D,0,81.0,B,0,99.0,D,0,61.0,C,1,66.0,D,0,65.0,B,0,73.0,3,75.08,-0.56,80.0,1.25,7.33,4.33,3.25,1,1,1,27,12,9,12,10,7,9
5e1e6eccd727e91c36a943fd,ai,2026-07-20T14:20:37.306950+00:00,True,51,['Man'],Retail Manager,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,B,0,93.0,A,0,56.0,C,0,94.0,D,1,70.0,B,0,94.0,D,1,86.0,B,0,93.0,D,0,91.0,D,0,78.0,B,0,52.0,B,0,71.0,B,0,83.0,2,80.08,-2.5,95.0,1.88,5.33,4.33,4.62,1,1,1,50,12,12,12,12,10,10
6a148943d63fe1ecc3e2970d,ai,2026-07-20T14:37:42.195914+00:00,True,23,['Man'],Engineer,Native English speaker,Higher tertiary education degree (Master's level),A few times a week,B,0,77.0,D,1,75.0,B,0,79.0,A,0,80.0,B,0,81.0,D,1,74.0,D,0,83.0,C,1,83.0,D,0,73.0,C,1,81.0,D,0,81.0,B,0,86.0,4,79.42,-1.75,80.0,1.25,10.0,3.83,4.12,1,1,1,35,11,8,9,11,7,8
6a15c95975b2d293de75ed8c,ai,2026-07-20T14:40:43.592774+00:00,True,25,['Man'],Civil Service,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a day,B,0,100.0,A,0,100.0,B,0,100.0,B,0,100.0,B,0,100.0,D,1,100.0,D,0,100.0,B,0,100.0,D,0,100.0,B,0,100.0,B,0,100.0,C,0,100.0,1,100.0,0.0,97.5,2.0,4.17,3.67,4.62,1,1,1,15,11,1,11,12,0,8
6a063e75051be6d8504d339b,ai,2026-07-20T14:42:38.712722+00:00,True,31,['Woman'],Data Analyst,Native English speaker,Doctoral degree,Several times a day,B,0,98.0,C,0,99.0,D,0,92.0,A,0,99.0,B,0,100.0,B,0,100.0,B,0,98.0,A,0,99.0,A,0,100.0,C,1,98.0,B,0,98.0,B,0,99.0,1,98.33,-0.36,85.0,3.0,11.17,4.5,4.5,1,1,1,13,12,12,11,12,12,12
6a062356e11b977c2d0a0eef,ai,2026-07-20T14:43:54.213540+00:00,True,40,['Woman'],Legal professional,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,B,0,23.0,B,0,32.0,D,0,15.0,B,0,46.0,B,0,35.0,D,1,28.0,D,0,29.0,B,0,32.0,D,0,38.0,B,0,35.0,D,0,35.0,D,1,39.0,2,32.25,1.5,50.0,-0.88,9.5,3.33,1.88,1,1,1,27,9,9,9,9,12,6
6a01c4c8248651c0157c76c5,ai,2026-07-20T14:45:19.995499+00:00,True,31,['Man'],Director,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,B,0,56.0,C,0,98.0,C,0,91.0,D,1,96.0,C,1,91.0,B,0,96.0,D,0,77.0,C,1,83.0,D,0,84.0,C,1,89.0,C,0,98.0,B,0,96.0,4,87.92,2.75,90.0,2.38,8.33,4.5,4.88,1,1,1,19,10,8,10,10,5,10
69ebc08476719be8a035de6d,ai,2026-07-20T14:52:45.550618+00:00,True,58,['Man'],engineer,Native English speaker,Lower tertiary education degree (Bachelor's level),About once a week,B,0,85.0,B,0,90.0,C,0,84.0,B,0,84.0,B,0,91.0,D,1,95.0,D,0,93.0,C,1,90.0,D,0,93.0,B,0,97.0,B,0,93.0,D,1,94.0,3,90.75,3.0,77.5,1.25,7.33,4.17,3.5,1,1,1,29,12,7,12,12,3,12
6a20323741d57a440c33f2fc,ai,2026-07-20T14:52:52.186269+00:00,True,27,['Woman'],Customer Care Expert,Fully fluent,Lower tertiary education degree (Bachelor's level),Several times a day,B,0,100.0,C,0,76.0,C,0,100.0,D,1,65.0,B,0,100.0,D,1,100.0,B,0,100.0,D,0,85.0,D,0,67.0,B,0,73.0,D,0,43.0,D,1,63.0,3,81.0,-6.67,62.5,-0.38,11.33,4.5,3.12,1,1,1,21,12,12,7,9,12,12
6151e69a392433707e7a9dfb,ai,2026-07-20T14:56:34.844541+00:00,True,28,['Man'],Audio Engineer,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,B,0,57.0,A,0,56.0,B,0,77.0,D,1,50.0,B,0,80.0,A,0,89.0,B,0,88.0,A,0,78.0,D,0,84.0,B,0,66.0,B,0,77.0,D,1,52.0,2,71.17,-24.2,77.5,1.0,13.5,4.5,3.12,1,1,1,14,10,7,8,10,7,8
