participantId,condition,savedAt,completed,age,gender,profession,fluency,education,ai_use,ypc_02_answer,ypc_02_correct,ypc_02_confidence,ypc_03_answer,ypc_03_correct,ypc_03_confidence,ypc_05_answer,ypc_05_correct,ypc_05_confidence,ypc_06_answer,ypc_06_correct,ypc_06_confidence,car_racing_01_answer,car_racing_01_correct,car_racing_01_confidence,car_racing_02_answer,car_racing_02_correct,car_racing_02_confidence,car_racing_03_answer,car_racing_03_correct,car_racing_03_confidence,car_racing_05_answer,car_racing_05_correct,car_racing_05_confidence,graduation_party_01_answer,graduation_party_01_correct,graduation_party_01_confidence,graduation_party_05_answer,graduation_party_05_correct,graduation_party_05_confidence,graduation_party_06_answer,graduation_party_06_correct,graduation_party_06_confidence,graduation_party_07_answer,graduation_party_07_correct,graduation_party_07_confidence,n_correct,mean_confidence,metacog_sensitivity,sus,ueq_mean,tlx_mean,nfc_mean,trust_mean,attn_instruction,attn_post,attn_sus,msgs_to_ai,pre_with_ai,pre_without_ai,pre_ai_alone,post_with_ai,post_without_ai,post_ai_alone
6551469abe377d3646c6cd6e,alternatives,2026-08-16T17:12:43.444283+00:00,True,25,['Man'],retail,Native English speaker,Lower tertiary education degree (Bachelor's level),Several times a day,B,0,57.0,D,1,60.0,B,0,36.0,B,0,51.0,B,0,69.0,D,1,64.0,B,0,57.0,C,1,65.0,D,0,67.0,C,1,67.0,D,0,44.0,B,0,72.0,4,59.08,7.38,67.5,0.88,7.67,1.67,3.75,1,1,1,18,7,2,8,6,3,9
63e5412532b6ef655b596338,alternatives,2026-08-16T17:12:54.789717+00:00,True,30,['Man'],Unemployed,Native English speaker,Vocational college degree,Several times a day,C,1,74.0,B,0,67.0,B,0,37.0,A,0,48.0,C,1,65.0,A,0,26.0,B,0,15.0,C,1,30.0,D,0,58.0,A,0,66.0,C,0,19.0,C,0,81.0,3,48.83,10.0,67.5,-0.12,9.33,2.17,2.62,1,1,1,16,7,3,5,4,0,6
6a01c1a9359a62df3c7e44cb,alternatives,2026-08-16T17:14:17.279943+00:00,True,45,['Man'],Tutor,Native English speaker,Vocational college degree,About once a day,B,0,100.0,C,0,100.0,B,0,100.0,C,0,100.0,B,0,100.0,B,0,100.0,B,0,100.0,C,1,100.0,D,0,100.0,C,1,100.0,D,0,100.0,B,0,100.0,2,100.0,0.0,80.0,1.75,9.5,4.0,3.5,1,1,1,33,10,8,9,10,8,7
6a105589ebb19a9c0de90949,alternatives,2026-08-16T17:15:00.516805+00:00,True,44,['Man'],HRM,Fully fluent,Higher tertiary education degree (Master's level),Several times a day,C,1,82.0,B,0,86.0,B,0,82.0,B,0,73.0,B,0,99.0,D,1,100.0,D,0,98.0,A,0,100.0,D,0,100.0,B,0,100.0,D,0,100.0,B,0,100.0,2,93.33,-2.8,85.0,0.0,11.5,3.67,3.5,1,1,1,49,10,5,12,9,4,10
5aafe2a9fb22320001babb3a,alternatives,2026-08-16T17:16:05.615131+00:00,True,32,['Man'],Influencer,Native English speaker,Lower tertiary education degree (Bachelor's level),A few times a week,B,0,66.0,B,0,81.0,B,0,100.0,A,0,100.0,B,0,95.0,A,0,53.0,D,0,54.0,B,0,68.0,D,0,100.0,B,0,53.0,B,0,52.0,A,0,43.0,0,72.08,,67.5,0.38,8.83,3.5,3.25,1,1,1,18,9,8,8,6,4,6
6a15d35d97c9ae5e06f572af,alternatives,2026-08-16T17:21:44.614816+00:00,True,31,['Man'],Project Manager,Native English speaker,Higher tertiary education degree (Master's level),Several times a day,B,0,100.0,C,0,100.0,B,0,100.0,B,0,84.0,B,0,77.0,B,0,96.0,D,0,100.0,B,0,95.0,D,0,100.0,B,0,100.0,D,0,100.0,D,1,100.0,1,96.0,4.36,77.5,2.25,10.5,4.17,3.5,0,1,1,29,10,12,12,12,12,12
69f10174456b2d60465d8350,alternatives,2026-08-16T17:27:16.520191+00:00,True,48,['Man'],manager,Native English speaker,Vocational college degree,Several times a day,B,0,55.0,A,0,0.0,C,0,92.0,B,0,26.0,B,0,92.0,A,0,53.0,B,0,46.0,C,1,92.0,D,0,57.0,B,0,100.0,B,0,25.0,B,0,43.0,1,56.75,38.45,85.0,1.25,14.33,4.83,4.12,1,1,1,25,12,5,12,9,2,9
6a58b015795466b0e827a675,alternatives,2026-08-16T17:27:25.230921+00:00,True,33,['Woman'],Creative designer and network manager,Fully fluent,Lower tertiary education degree (Bachelor's level),Several times a day,B,0,100.0,C,0,100.0,B,0,100.0,C,0,100.0,B,0,100.0,D,1,100.0,D,0,100.0,B,0,100.0,D,0,100.0,B,0,100.0,D,0,64.0,B,0,100.0,1,97.0,3.27,75.0,1.0,11.83,2.83,3.88,1,1,1,32,12,10,12,7,3,10
5f392fae9168cc472f0468f6,alternatives,2026-08-16T17:30:56.987865+00:00,True,78,['Man'],Teacher,Native English speaker,Doctoral degree,A few times a month,B,0,92.0,B,0,75.0,C,0,89.0,D,1,77.0,B,0,100.0,A,0,100.0,B,0,94.0,D,0,84.0,D,0,85.0,B,0,89.0,B,0,89.0,B,0,89.0,1,88.58,-12.64,87.5,0.88,11.5,4.33,3.38,1,1,1,26,12,10,5,12,8,12
6676d41ded1cb587040780e3,alternatives,2026-08-16T17:35:35.483846+00:00,True,30,['Woman'],Hidden harm recovery practitioner,Fully fluent,Higher tertiary education degree (Master's level),About once a day,A,0,88.0,B,0,77.0,B,0,15.0,C,0,51.0,B,0,100.0,A,0,88.0,B,0,32.0,A,0,91.0,D,0,85.0,C,1,94.0,B,0,78.0,C,0,18.0,1,68.08,28.27,57.5,0.62,11.5,2.5,2.88,1,1,1,18,9,10,6,6,1,3
